timestamp,aqius,main_pollutant,temperature,humidity,wind_speed,aqi,pm2_5,pm10,no2,so2,co,no,o3,nh3,hour,dayofweek,target_aqi
2025-10-13 15:21:02.699530,158,p2,26,47,2.06,83.05,152.29,16.65,5.93,660.38,0.0,86.77,22.49,,15,0,172.0
2025-10-13 16:26:10.605595,172,p2,25,44,0.0,83.86,150.29,15.43,5.93,668.48,0.0,86.17,23.59,,16,0,173.0
2025-10-13 17:17:34.598157,173,p2,24,50,0.0,84.15,148.41,14.53,5.78,678.3,0.0,83.47,24.57,,17,0,185.0
2025-10-13 18:28:30.653781,185,p2,24,53,0.0,83.91,145.49,13.89,5.34,680.94,0.0,77.95,24.43,,18,0,194.0
2025-10-13 19:15:46.825584,194,p2,23,60,0.0,82.05,138.99,12.79,4.18,661.42,0.0,69.0,20.9,,19,0,198.0
2025-10-13 20:22:35.813624,198,p2,23,60,0.0,81.11,134.03,11.57,3.55,643.74,0.0,62.45,18.76,,20,0,203.0
2025-10-13 21:17:59.672415,203,p2,23,60,0.0,80.98,130.73,10.44,3.29,629.51,0.0,57.88,17.39,,21,0,205.0
2025-10-13 22:19:00.959601,205,p2,22,64,1.03,80.97,128.14,9.53,3.07,616.68,0.0,53.29,15.97,,22,0,216.0
2025-10-13 23:17:55.774434,216,p2,22,64,0.0,81.18,126.45,8.9,2.76,609.28,0.0,48.39,14.08,,23,0,206.0
2025-10-14 01:26:32.300699,206,p2,20,78,0.0,79.37,121.99,8.33,2.32,595.88,0.0,38.33,10.27,,1,1,221.0
2025-10-14 03:01:50.381573,221,p2,21,73,0.0,77.78,125.88,9.29,3.72,655.9,1.27,35.33,9.74,,3,1,264.0
2025-10-14 04:24:35.612445,264,p2,24,57,0.0,76.16,129.57,8.14,6.2,641.86,1.94,53.37,9.26,,4,1,223.0
2025-10-14 05:19:34.469061,223,p2,25,53,2.06,74.75,131.1,7.28,6.85,631.59,1.79,70.79,9.5,,5,1,195.0
2025-10-14 06:30:55.610643,195,p2,28,42,2.06,62.82,147.99,2.75,16.26,287.93,0.37,150.73,2.6,,6,1,179.0
2025-10-14 07:20:47.385354,179,p2,29,35,3.09,62.82,147.99,2.75,16.26,287.93,0.37,150.73,2.6,,7,1,170.0
2025-10-14 08:25:54.404799,170,p2,30,29,4.12,58.81,139.74,1.89,14.18,234.32,0.23,156.94,1.7,,8,1,160.0
2025-10-14 09:22:37.824017,160,p2,30,27,3.09,57.62,135.86,1.71,12.61,222.86,0.18,159.07,1.61,,9,1,152.0
2025-10-14 10:22:01.566792,152,p2,31,27,3.09,59.7,136.37,3.33,10.8,260.99,0.34,142.76,4.05,,10,1,131.0
2025-10-14 11:17:23.831183,131,p2,31,27,2.06,63.22,138.76,6.41,8.81,335.98,0.53,117.83,7.54,,11,1,122.0
2025-10-14 12:43:47.793688,122,p2,31,29,2.06,67.64,142.41,15.23,6.46,498.0,0.01,78.83,13.04,,12,1,133.0
2025-10-14 13:31:30.931038,133,p2,30,33,3.09,58.33,116.55,13.96,5.4,469.68,0.01,79.86,11.32,,13,1,156.0
2025-10-14 14:21:29.970490,156,p2,28,34,0.0,60.48,118.44,15.49,4.8,529.37,0.0,69.71,12.18,,14,1,167.0
2025-10-14 15:22:57.380425,167,p2,27,47,0.0,62.35,119.1,15.68,4.38,567.1,0.0,64.5,12.73,,15,1,183.0
2025-10-14 16:26:23.608780,183,p2,26,54,0.0,62.07,115.3,14.71,4.0,571.12,0.0,61.69,12.79,,16,1,190.0
2025-10-14 17:17:45.532901,190,p2,24,57,0.0,62.55,113.2,13.95,3.84,577.98,0.0,60.71,12.96,,17,1,191.0
2025-10-14 18:29:56.460025,191,p2,24,57,0.0,62.71,110.73,13.15,3.8,574.39,0.0,61.07,12.78,,18,1,196.0
2025-10-14 19:16:55.483869,196,p2,24,57,2.06,61.67,105.93,11.89,3.71,547.21,0.0,61.31,12.14,,19,1,205.0
2025-10-14 20:22:22.050745,205,p2,23,60,0.0,61.4,102.63,10.69,3.47,527.0,0.0,59.78,11.85,,20,1,198.0
2025-10-14 21:18:10.761009,198,p2,22,64,0.0,62.08,101.38,9.54,3.28,510.93,0.0,57.71,11.53,,21,1,197.0
2025-10-14 22:19:11.215442,197,p2,22,64,1.03,62.49,100.23,8.6,3.02,496.59,0.0,54.5,10.9,,22,1,205.0
2025-10-14 23:18:37.315188,205,p2,22,64,0.0,63.21,99.84,8.04,2.69,490.85,0.0,50.46,10.45,,23,1,238.0
2025-10-15 01:28:59.588795,238,p2,20,68,2.06,63.43,100.43,7.76,2.22,490.66,0.0,41.87,9.88,,1,2,246.0
2025-10-15 03:05:34.035531,246,p2,21,73,0.0,64.45,110.57,9.06,3.41,556.4,0.99,40.2,10.6,,3,2,250.0
2025-10-15 04:24:27.525963,250,p2,23,60,1.03,63.9,115.68,7.96,4.63,550.74,1.73,55.47,9.74,,4,2,215.0
2025-10-15 05:20:13.089962,215,p2,25,57,1.03,65.35,119.9,7.26,4.6,555.53,1.8,69.34,9.45,,5,2,184.0
2025-10-15 06:30:50.946797,184,p2,28,45,1.03,54.8,131.23,2.81,11.55,274.85,0.38,147.16,3.46,,6,2,174.0
2025-10-15 07:21:13.673413,174,p2,29,39,0.0,54.8,131.23,2.81,11.55,274.85,0.38,147.16,3.46,,7,2,164.0
2025-10-15 08:28:56.578948,164,p2,30,35,1.03,52.09,126.83,1.89,10.49,230.68,0.23,154.55,2.52,,8,2,158.0
2025-10-15 09:22:28.454098,158,p2,31,31,0.0,51.55,123.77,1.7,9.7,220.81,0.18,157.32,2.35,,9,2,156.0
2025-10-15 10:22:57.029215,156,p2,31,31,2.06,53.69,123.38,3.37,8.6,261.43,0.33,141.76,4.73,,10,2,156.0
2025-10-15 11:17:38.310214,156,p2,31,31,3.09,56.87,124.05,6.53,7.22,338.65,0.5,117.7,8.24,,11,2,160.0
2025-10-15 12:43:14.933188,160,p2,31,31,2.06,60.9,124.51,15.09,5.62,506.2,0.01,81.26,14.12,,12,2,165.0
2025-10-15 13:33:11.973274,165,p2,29,39,1.03,60.9,124.51,15.09,5.62,506.2,0.01,81.26,14.12,,13,2,176.0
2025-10-15 14:21:29.828472,176,p2,27,44,2.06,59.73,107.07,14.44,5.06,538.49,0.0,80.14,14.66,,14,2,181.0
2025-10-15 15:20:03.133485,181,p2,27,44,1.03,62.74,110.37,15.17,5.37,592.93,0.0,75.48,17.56,,15,2,192.0
2025-10-15 16:22:38.228516,192,p2,25,53,2.06,65.54,112.2,14.84,5.65,620.69,0.0,72.5,19.7,,16,2,209.0
2025-10-15 17:18:47.913196,209,p2,25,50,1.03,68.67,114.98,14.38,5.84,645.53,0.0,69.83,21.25,,17,2,216.0
2025-10-15 18:31:03.402065,216,p2,24,61,2.06,72.58,115.84,12.96,4.49,651.85,0.0,60.81,19.31,,18,2,231.0
2025-10-15 19:17:00.103693,231,p2,24,61,0.0,72.58,115.84,12.96,4.49,651.85,0.0,60.81,19.31,,19,2,232.0
2025-10-15 20:23:41.169988,232,p2,23,64,1.03,73.59,115.08,11.81,3.79,642.11,0.0,56.71,18.33,,20,2,250.0
2025-10-15 21:18:14.591434,250,p2,23,64,0.0,75.77,116.28,10.87,3.44,640.97,0.0,52.94,18.45,,21,2,246.0
2025-10-15 22:17:33.468765,246,p2,22,68,0.0,78.15,118.09,10.3,3.28,649.23,0.0,49.04,19.37,,22,2,256.0
2025-10-15 23:18:06.408945,256,p2,21,73,0.0,81.08,121.2,10.03,3.19,664.36,0.0,45.16,20.36,,23,2,265.0
2025-10-16 01:27:55.508738,265,p2,20,78,0.0,84.61,125.93,9.99,2.94,690.09,0.0,36.34,20.58,,1,3,270.0
2025-10-16 03:04:31.998690,270,p2,20,78,1.03,86.02,132.44,11.5,3.19,780.75,1.14,30.79,16.28,,3,3,250.0
2025-10-16 04:24:09.509759,250,p2,24,57,1.03,83.09,130.54,10.22,4.16,776.77,2.19,44.96,14.15,,4,3,199.0
2025-10-16 05:19:52.560992,199,p2,25,53,2.06,80.4,127.46,8.74,4.85,742.03,1.95,65.95,12.89,,5,3,172.0
2025-10-16 06:30:53.844772,172,p2,27,47,2.06,65.87,105.12,2.29,14.43,358.81,0.24,167.97,3.66,,6,3,159.0
2025-10-16 07:20:49.990458,159,p2,30,35,2.06,65.87,105.12,2.29,14.43,358.81,0.24,167.97,3.66,,7,3,156.0
2025-10-16 08:29:28.699103,156,p2,30,35,2.06,64.73,100.56,1.6,11.73,318.98,0.16,172.63,2.74,,8,3,155.0
2025-10-16 09:23:16.644430,155,p2,31,35,1.03,65.9,100.37,1.64,10.63,319.56,0.14,174.1,2.78,,9,3,156.0
2025-10-16 10:23:32.497296,156,p2,32,31,2.06,69.36,104.01,3.33,9.53,362.31,0.25,161.55,5.31,,10,3,157.0
2025-10-16 11:18:06.700582,157,p2,32,29,2.06,73.47,109.41,6.63,8.75,436.74,0.34,147.95,9.9,,11,3,159.0
2025-10-16 12:43:16.017071,159,p2,32,31,1.03,81.33,120.4,14.79,8.39,604.12,0.0,124.39,18.2,,12,3,164.0
2025-10-16 13:33:03.529901,164,p2,31,33,1.03,86.12,132.64,17.33,8.41,673.79,0.0,94.24,22.02,,13,3,176.0
2025-10-16 14:20:52.939005,176,p2,29,39,1.03,86.12,132.64,17.33,8.41,673.79,0.0,94.24,22.02,,14,3,183.0
2025-10-16 15:22:03.592814,183,p2,27,47,0.0,91.73,141.18,17.7,8.67,734.37,0.0,88.17,25.13,,15,3,193.0
2025-10-16 16:28:01.210750,193,p2,27,47,0.0,95.3,146.01,16.6,8.71,760.14,0.0,83.3,26.95,,16,3,207.0
2025-10-16 17:18:43.935784,207,p2,26,54,0.0,99.91,151.76,15.26,8.68,775.95,0.0,80.86,27.61,,17,3,217.0
2025-10-16 18:30:04.898594,217,p2,25,57,0.0,103.66,153.07,12.04,6.41,746.45,0.0,76.44,20.77,,18,3,231.0
2025-10-16 19:17:21.050601,231,p2,25,61,0.0,103.66,153.07,12.04,6.41,746.45,0.0,76.44,20.77,,19,3,248.0
2025-10-16 20:22:35.745030,248,p2,24,61,0.0,103.84,151.52,10.2,5.42,713.5,0.0,75.12,18.13,,20,3,259.0
2025-10-16 21:17:55.770939,259,p2,24,61,0.0,105.33,152.16,8.73,4.75,692.32,0.0,72.55,16.94,,21,3,260.0
2025-10-16 22:16:15.855675,260,p2,23,69,0.0,107.35,153.78,7.78,4.03,685.19,0.0,67.13,15.86,,22,3,253.0
2025-10-16 23:17:24.803205,253,p2,22,68,0.0,110.05,156.51,7.27,3.44,692.42,0.0,61.22,14.94,,23,3,254.0
2025-10-17 01:27:50.397482,254,p2,20,83,0.0,113.55,159.8,7.41,2.75,728.64,0.0,48.91,13.44,,1,4,264.0
2025-10-17 03:02:51.570240,264,p2,20,83,0.0,114.31,164.79,10.53,2.74,852.86,0.79,37.03,11.41,,3,4,314.0
2025-10-17 04:24:35.149824,314,p2,24,69,0.0,110.73,162.34,9.87,3.22,869.44,1.92,48.35,11.35,,4,4,232.0
2025-10-17 05:19:34.790375,232,p2,26,57,2.06,107.63,159.1,8.71,3.72,853.74,1.82,69.12,11.65,,5,4,187.0
2025-10-17 06:30:03.763792,187,p2,27,51,2.06,84.31,126.1,1.65,11.19,405.57,0.16,168.77,3.6,,6,4,171.0
2025-10-17 07:20:10.020175,171,p2,29,42,2.06,84.31,126.1,1.65,11.19,405.57,0.16,168.77,3.6,,7,4,166.0
2025-10-17 08:28:23.588553,166,p2,31,35,2.06,76.41,114.2,1.15,10.14,345.66,0.11,169.91,2.94,,8,4,165.0
2025-10-17 09:22:27.569016,165,p2,31,35,2.06,74.17,110.46,1.21,9.43,333.75,0.11,168.51,2.99,,9,4,164.0
2025-10-17 10:21:59.675517,164,p2,31,35,2.06,76.54,113.44,3.1,8.54,374.87,0.25,152.87,5.54,,10,4,162.0
2025-10-17 11:17:07.819090,162,p2,31,35,2.06,80.86,119.5,6.69,7.88,453.37,0.37,136.38,10.19,,11,4,157.0
2025-10-17 12:41:33.611844,157,p2,31,37,1.03,87.62,130.31,15.68,7.88,628.82,0.0,112.1,19.29,,12,4,164.0
2025-10-17 13:29:17.628372,164,p2,30,40,1.03,87.62,130.31,15.68,7.88,628.82,0.0,112.1,19.29,,13,4,175.0
2025-10-17 14:20:16.950057,175,p2,29,42,1.03,93.04,138.77,17.69,8.2,708.73,0.0,103.68,23.13,,14,4,188.0
2025-10-17 15:20:48.438203,188,p2,27,47,2.06,91.85,137.69,16.6,7.52,734.17,0.0,94.79,21.74,,15,4,205.0
2025-10-17 16:25:25.212606,205,p2,27,51,0.0,95.34,142.24,15.35,7.85,751.85,0.0,95.17,22.85,,16,4,214.0
2025-10-17 17:18:10.958197,214,p2,26,54,0.0,98.91,146.76,14.09,8.23,763.97,0.0,97.79,23.77,,17,4,219.0
2025-10-17 18:27:26.201429,219,p2,26,54,1.03,101.48,149.27,13.05,8.41,766.18,0.0,99.88,24.17,,18,4,231.0
2025-10-17 19:16:21.855053,231,p2,25,57,0.0,101.91,147.56,11.64,8.1,741.93,0.0,99.26,23.75,,19,4,233.0
2025-10-17 20:22:33.944802,233,p2,25,61,0.0,103.12,146.77,9.87,7.81,715.08,0.0,98.81,24.22,,20,4,249.0
2025-10-17 21:18:02.613102,249,p2,24,61,2.06,105.09,147.47,8.46,7.56,697.91,0.0,97.83,25.5,,21,4,251.0
2025-10-17 22:18:50.205661,251,p2,23,69,1.03,107.31,148.84,7.62,6.95,694.0,0.0,92.06,26.53,,22,4,250.0
2025-10-17 23:17:51.565452,250,p2,22,68,0.0,110.39,151.47,7.15,5.81,705.06,0.0,82.87,25.96,,23,4,270.0
2025-10-18 01:23:46.868872,270,p2,20,83,2.06,112.94,152.34,6.95,3.77,728.83,0.0,64.97,20.84,,1,5,270.0
2025-10-18 02:55:48.738477,270,p2,19,88,0.0,111.88,153.03,8.77,2.98,809.87,0.63,49.07,15.6,,2,5,271.0
2025-10-18 03:29:37.421424,271,p2,22,68,2.06,111.88,153.03,8.77,2.98,809.87,0.63,49.07,15.6,,3,5,228.0
2025-10-18 04:23:21.978900,228,p2,24,61,2.06,107.15,148.47,7.83,3.11,811.98,1.4,59.1,13.48,,4,5,199.0
2025-10-18 05:18:39.908468,199,p2,26,50,2.06,101.67,142.41,6.48,3.46,791.33,1.21,79.75,13.06,,5,5,183.0
2025-10-18 06:27:48.744611,183,p2,28,42,2.06,107.27,147.62,4.83,4.01,770.91,0.71,109.51,12.01,,6,5,171.0
2025-10-18 07:18:02.261948,171,p2,29,37,2.06,71.76,101.55,1.51,11.33,375.41,0.16,169.79,3.78,,7,5,163.0
2025-10-18 08:24:42.445239,163,p2,30,37,3.09,60.92,84.46,1.17,10.07,300.61,0.12,167.81,2.68,,8,5,157.0
2025-10-18 09:19:13.923993,157,p2,31,35,3.09,57.52,78.82,1.23,9.23,282.37,0.12,165.98,2.59,,9,5,156.0
2025-10-18 10:19:25.468794,156,p2,31,35,2.06,58.97,80.5,2.61,8.15,311.45,0.23,150.56,5.04,,10,5,155.0
2025-10-18 11:15:42.240790,155,p2,31,35,2.06,62.44,85.55,5.16,7.21,370.23,0.33,133.96,9.4,,11,5,157.0
2025-10-18 12:37:27.837075,157,p2,31,35,2.06,67.8,94.5,11.81,6.8,500.43,0.0,112.47,17.77,,12,5,166.0
2025-10-18 13:23:32.534767,166,p2,30,37,3.09,68.3,95.24,12.13,7.21,527.91,0.0,124.37,19.28,,13,5,173.0
2025-10-18 14:17:09.882863,173,p2,27,51,2.06,73.63,102.92,13.17,7.36,585.73,0.0,118.1,22.19,,14,5,189.0
2025-10-18 15:18:14.854996,189,p2,27,51,0.0,78.87,110.29,12.85,7.33,626.98,0.0,113.37,23.79,,15,5,198.0
2025-10-18 16:22:39.081830,198,p2,26,54,1.03,81.26,113.41,11.49,6.61,638.5,0.0,105.28,22.44,,16,5,210.0
2025-10-18 17:16:03.393957,210,p2,25,53,0.0,83.8,116.49,10.34,6.34,646.72,0.0,102.18,21.89,,17,5,228.0
2025-10-18 18:25:54.732080,228,p2,24,57,0.0,85.97,118.47,9.44,6.26,646.85,0.0,102.02,21.76,,18,5,240.0
2025-10-18 19:14:58.668287,240,p2,24,61,0.0,86.44,117.25,8.3,6.08,625.46,0.0,102.3,21.29,,19,5,257.0
2025-10-18 20:20:25.117233,257,p2,24,61,0.0,87.83,117.42,7.08,5.97,608.09,0.0,102.85,21.11,,20,5,263.0
2025-10-18 21:16:55.587080,263,p2,23,69,0.0,89.97,119.01,6.07,5.9,598.82,0.0,102.38,21.19,,21,5,280.0
2025-10-18 22:17:51.423787,280,p2,22,73,2.06,92.3,121.19,5.38,5.76,595.25,0.0,100.03,21.32,,22,5,293.0
2025-10-18 23:17:54.960185,293,p2,21,78,1.03,95.28,124.48,5.03,5.28,601.37,0.0,94.03,21.12,,23,5,312.0
2025-10-19 01:45:21.789625,312,p2,20,83,1.03,101.45,133.96,6.51,2.58,679.11,0.02,55.49,14.47,,1,6,299.0
2025-10-19 03:16:57.144847,299,p2,19,83,0.0,102.84,137.81,7.81,2.55,739.19,0.57,48.37,13.02,,3,6,274.0
2025-10-19 04:25:11.537860,274,p2,23,73,0.0,101.65,137.6,7.12,2.95,754.65,1.28,57.39,12.02,,4,6,251.0
2025-10-19 05:19:49.144896,251,p2,26,57,0.0,99.46,135.15,5.87,3.32,746.9,1.11,77.22,11.91,,5,6,209.0
2025-10-19 06:29:03.402495,209,p2,27,47,1.03,102.11,137.42,4.44,3.95,737.79,0.66,106.31,11.78,,6,6,185.0
2025-10-19 07:17:33.285713,185,p2,30,37,3.09,61.05,81.68,1.42,10.7,364.16,0.14,165.87,4.06,,7,6,168.0
2025-10-19 08:23:34.248909,168,p2,30,37,2.06,46.23,60.84,1.03,7.87,269.68,0.11,158.06,2.65,,8,6,163.0
2025-10-19 09:18:43.907390,163,p2,31,35,2.06,41.86,54.5,1.07,6.7,249.45,0.11,154.49,2.51,,9,6,162.0
2025-10-19 10:19:27.077161,162,p2,31,33,1.03,42.63,55.76,2.37,5.84,277.92,0.21,139.96,4.63,,10,6,158.0
2025-10-19 11:15:18.839579,158,p2,31,33,2.06,45.31,60.19,4.67,4.93,333.12,0.3,119.18,7.7,,11,6,160.0
2025-10-19 12:37:29.418118,160,p2,30,37,1.03,49.03,67.35,10.5,4.22,449.78,0.0,90.73,13.29,,12,6,174.0
2025-10-19 13:24:09.163272,174,p2,29,39,1.03,53.31,73.82,10.1,5.15,427.38,0.0,88.55,12.68,,13,6,189.0
2025-10-19 14:17:09.938996,189,p2,28,51,1.03,56.53,79.36,11.21,5.04,478.53,0.0,80.3,14.52,,14,6,195.0
2025-10-19 15:19:20.613992,195,p2,27,54,1.03,59.91,84.89,11.25,4.95,517.46,0.0,75.32,15.7,,15,6,207.0
2025-10-19 16:22:58.692315,207,p2,26,61,0.0,62.2,88.22,10.58,5.06,535.18,0.0,72.44,16.41,,16,6,219.0
2025-10-19 17:16:37.954533,219,p2,25,69,0.0,66.28,93.3,10.01,5.88,553.64,0.0,74.38,18.0,,17,6,228.0
2025-10-19 18:26:15.811346,228,p2,24,73,0.0,70.2,97.6,9.46,6.87,565.33,0.0,78.93,19.32,,18,6,239.0
2025-10-19 19:15:27.650863,239,p2,24,73,0.0,72.67,99.0,8.55,7.63,555.62,0.0,83.25,19.64,,19,6,253.0
2025-10-19 20:21:12.530419,253,p2,23,73,0.0,74.99,100.71,7.65,8.18,550.12,0.0,85.37,19.86,,20,6,252.0
2025-10-19 21:17:15.087199,252,p2,22,78,0.0,77.8,103.61,6.84,8.43,552.76,0.0,84.72,19.85,,21,6,253.0
2025-10-19 22:18:31.983226,253,p2,21,78,0.0,80.7,106.91,6.21,8.09,558.36,0.0,80.86,19.13,,22,6,264.0
2025-10-19 23:18:17.103681,264,p2,21,78,2.06,84.17,111.2,5.84,6.69,574.06,0.0,73.57,17.13,,23,6,265.0
2025-10-20 01:43:18.569164,265,p2,20,83,0.0,94.49,127.8,7.65,3.16,711.91,0.01,44.9,11.02,,1,0,298.0
2025-10-20 03:16:46.603655,298,p2,19,77,1.03,98.25,135.52,9.5,3.87,791.32,0.53,42.84,11.29,,3,0,273.0
2025-10-20 04:26:53.044589,273,p2,23,69,0.0,99.79,139.15,8.94,5.5,812.13,1.28,57.81,11.24,,4,0,231.0
2025-10-20 05:21:18.211103,231,p2,25,57,1.03,100.45,140.14,7.87,5.96,817.8,1.27,75.67,11.48,,5,0,193.0
2025-10-20 06:32:09.534297,193,p2,27,47,1.03,69.94,96.89,1.9,17.18,368.13,0.17,163.94,3.37,,6,0,193.0
2025-10-20 07:21:10.444082,193,p2,29,39,1.03,69.94,96.89,1.9,17.18,368.13,0.17,163.94,3.37,,7,0,193.0
2025-10-20 08:28:28.121933,193,p2,30,35,2.06,61.07,82.44,1.33,13.1,297.37,0.11,160.44,2.31,,8,0,193.0
2025-10-20 09:24:06.197733,193,p2,31,35,1.03,59.26,79.09,1.38,11.79,284.92,0.1,158.76,2.21,,9,0,193.0
2025-10-20 10:23:09.942407,193,p2,31,33,2.06,61.1,81.84,3.06,10.57,319.02,0.18,143.39,4.51,,10,0,193.0
2025-10-20 11:18:36.256993,193,p2,31,33,1.03,64.34,87.18,5.95,9.12,383.91,0.23,121.42,7.98,,11,0,154.0
2025-10-20 12:43:14.290568,154,p2,31,33,1.03,68.91,96.01,12.27,7.68,517.41,0.0,92.26,13.96,,12,0,175.0
2025-10-20 13:30:40.505215,175,p2,29,39,1.03,75.45,104.35,13.73,6.23,623.36,0.0,81.6,12.97,,13,0,182.0
2025-10-20 14:20:20.671415,182,p2,28,39,0.0,75.45,104.35,13.73,6.23,623.36,0.0,81.6,12.97,,14,0,196.0
2025-10-20 15:21:28.963923,196,p2,27,44,1.03,77.78,107.57,12.91,6.33,653.95,0.0,82.4,13.58,,15,0,209.0
2025-10-20 16:26:34.354649,209,p2,26,50,1.03,77.79,107.07,11.05,6.53,651.74,0.0,87.01,13.66,,16,0,198.0
2025-10-20 17:18:45.252872,198,p2,26,57,1.03,79.3,108.82,10.7,6.24,689.61,0.0,83.51,14.6,,17,0,225.0
2025-10-20 18:30:51.312535,225,p2,25,61,2.06,83.51,112.24,10.52,5.1,776.73,0.0,72.61,15.15,,18,0,225.0
2025-10-20 19:17:57.771271,225,p2,25,61,2.06,83.51,112.24,10.52,5.1,776.73,0.0,72.61,15.15,,19,0,196.0
2025-10-20 20:23:44.095670,196,p2,23,64,2.06,86.81,114.81,9.83,4.64,814.78,0.0,69.11,14.95,,20,0,251.0
2025-10-20 21:19:01.566422,251,p2,22,68,1.03,91.69,119.68,9.2,4.44,864.84,0.0,66.74,14.73,,21,0,254.0
2025-10-20 22:19:33.646873,254,p2,21,68,1.03,96.48,124.56,8.83,4.26,913.33,0.0,63.35,14.23,,22,0,248.0
2025-10-20 23:18:31.895899,248,p2,21,68,0.0,100.52,128.83,8.89,3.82,963.46,0.0,57.56,14.3,,23,0,263.0
2025-10-21 01:38:00.355045,263,p2,19,77,0.0,107.51,138.82,11.19,3.28,1102.1,0.01,40.41,14.44,,1,1,286.0
2025-10-21 03:07:10.627938,286,p2,20,78,0.0,107.66,140.98,12.64,3.75,1145.09,0.16,38.16,13.99,,3,1,258.0
2025-10-21 04:24:34.896249,258,p2,23,64,1.03,102.22,135.28,11.62,5.34,1076.02,0.55,51.11,12.3,,4,1,234.0
2025-10-21 05:20:29.272486,234,p2,26,57,2.06,95.36,127.75,10.07,7.44,988.71,0.78,68.27,11.25,,5,1,202.0
2025-10-21 06:31:06.926334,202,p2,28,45,2.06,71.64,96.06,3.72,12.78,488.46,0.25,149.08,5.06,,6,1,187.0
2025-10-21 07:21:18.615850,187,p2,29,39,2.06,71.64,96.06,3.72,12.78,488.46,0.25,149.08,5.06,,7,1,174.0
2025-10-21 08:31:08.659520,174,p2,30,35,2.06,72.9,95.57,3.37,9.81,438.07,0.18,166.62,6.55,,8,1,163.0
2025-10-21 09:23:31.755862,163,p2,31,35,1.03,72.9,95.57,3.37,9.81,438.07,0.18,166.62,6.55,,9,1,158.0
2025-10-21 10:22:15.364552,158,p2,32,31,1.03,78.1,102.14,5.44,9.42,488.4,0.25,157.72,9.68,,10,1,154.0
2025-10-21 11:17:37.668478,154,p2,32,29,3.09,84.16,110.44,8.82,8.84,566.0,0.25,140.49,13.38,,11,1,165.0
2025-10-21 12:43:33.137625,165,p2,32,29,2.06,90.92,121.19,15.51,8.5,709.59,0.0,114.63,19.07,,12,1,172.0
2025-10-21 13:34:57.437853,172,p2,30,37,2.06,71.07,98.5,13.86,6.03,620.4,0.0,84.65,11.87,,13,1,191.0
2025-10-21 14:19:49.275127,191,p2,28,39,1.03,71.07,98.5,13.86,6.03,620.4,0.0,84.65,11.87,,14,1,208.0
2025-10-21 15:21:06.919079,208,p2,27,44,2.06,74.74,104.51,14.1,5.65,675.01,0.0,78.1,12.76,,15,1,218.0
2025-10-21 16:27:40.218217,218,p2,25,47,0.0,77.19,108.08,13.43,5.75,704.57,0.0,74.17,13.57,,16,1,233.0
2025-10-21 17:19:14.215405,233,p2,24,53,1.03,81.03,113.32,13.01,6.66,738.58,0.0,74.13,14.97,,17,1,257.0
2025-10-21 18:29:39.475682,257,p2,24,53,1.03,84.96,118.01,12.94,7.57,773.38,0.0,74.25,16.3,,18,1,264.0
2025-10-21 19:17:41.111210,264,p2,24,53,0.0,88.41,120.49,12.46,7.99,789.93,0.0,73.27,16.98,,19,1,255.0
2025-10-21 20:24:00.436823,255,p2,23,57,1.03,92.7,123.65,11.63,7.91,806.37,0.0,70.68,17.58,,20,1,253.0
2025-10-21 21:18:59.058923,253,p2,23,57,2.06,97.2,127.48,10.82,7.42,828.94,0.0,66.21,17.97,,21,1,262.0
2025-10-21 22:17:50.254915,262,p2,22,60,1.03,101.58,131.32,10.29,5.74,858.03,0.0,58.99,16.51,,22,1,244.0
2025-10-21 23:19:34.032034,244,p2,21,64,1.03,106.25,135.75,10.15,4.19,903.12,0.0,51.98,14.8,,23,1,237.0
2025-10-22 01:40:49.872676,237,p2,19,77,0.0,114.03,145.9,12.0,2.45,1062.49,0.03,31.51,12.53,,1,2,249.0
2025-10-22 03:12:17.267847,249,p2,19,73,2.06,116.79,151.68,13.2,2.83,1142.18,0.97,29.07,13.21,,3,2,224.0
2025-10-22 04:24:43.945659,224,p2,19,73,2.06,116.25,152.0,11.77,3.5,1152.73,2.27,40.85,12.77,,4,2,190.0
2025-10-22 05:20:32.097972,190,p2,25,53,3.09,115.84,151.7,10.3,4.03,1132.97,2.0,65.85,12.55,,5,2,186.0
2025-10-22 06:32:16.080098,186,p2,27,44,2.02,77.68,111.36,2.36,10.31,509.16,0.23,162.6,4.92,,6,2,174.0
2025-10-22 07:20:49.190596,174,p2,28,42,3.09,77.68,111.36,2.36,10.31,509.16,0.23,162.6,4.92,,7,2,162.0
2025-10-22 08:30:10.667825,162,p2,28,39,2.06,63.42,96.73,1.51,8.38,348.56,0.13,162.98,3.38,,8,2,156.0
2025-10-22 09:24:00.592497,156,p2,30,33,4.12,63.42,96.73,1.51,8.38,348.56,0.13,162.98,3.38,,9,2,154.0
2025-10-22 10:23:17.392657,154,p2,30,33,4.12,64.43,98.31,3.28,7.38,375.12,0.26,146.56,5.26,,10,2,153.0
2025-10-22 11:18:44.632908,153,p2,31,31,3.09,67.72,103.1,6.67,6.19,445.75,0.36,122.87,8.29,,11,2,156.0
2025-10-22 12:43:57.992601,156,p2,31,31,2.06,72.78,113.02,15.3,5.31,610.17,0.0,91.12,14.38,,12,2,166.0
2025-10-22 13:34:14.940116,166,p2,30,33,1.03,67.38,107.91,18.87,5.97,650.2,0.0,85.77,21.3,,13,2,180.0
